账单行号,单号,快递公司,目的地省,账单重量,账单快递费,账单操作费,账单金额,商家ID,在订单中,订单快递,订单省份,订单重量,理论重量,理论快递费,理论总费用,费用差异,重量匹配,状态
23384,435194183383034,韵达快递,江苏省,8,13.3,0.9,14.2,7******店(3216296648),否,,,,,,,,,未在发货订单中
23385,435167733703262,韵达快递,广东省,8,9.8,0.9,10.7,7******店(3216296648),否,,,,,,,,,未在发货订单中
23386,435192790574299,韵达快递,重庆市,8,13.3,0.9,14.2,7******店(3216296648),是,韵达快递,重庆,5,5,8.8,9.7,4.5,差异(8 vs 5),金额差异4.5元
23387,435178110627173,韵达快递,广西壮族自治区,8,13.3,0.9,14.2,7******店(3216296648),是,韵达快递,广西壮族自治区,0.2,0.2,2.8,3.7,10.5,差异(8 vs 0.2),金额差异10.5元
23388,435178136350985,韵达快递,天津市,8,13.3,0.9,14.2,7******店(3216296648),是,韵达快递,天津,0.01,0.01,2.8,3.7,10.5,差异(8 vs 0.01),金额差异10.5元
23389,435170216470723,韵达快递,浙江省,8,13.3,0.9,14.2,7******店(3216296648),否,,,,,,,,,未在发货订单中
23390,435198260421900,韵达快递,湖北省,8,13.3,0.9,14.2,7******店(3216296648),否,,,,,,,,,未在发货订单中
23391,321160276689750,韵达快递,内蒙古自治区,8,13.3,0.9,14.2,Hiigge(149048504),是,韵达快递,内蒙古自治区,5,5,8.8,9.7,4.5,差异(8 vs 5),金额差异4.5元
23392,435166684139234,韵达快递,四川省,8,13.3,0.9,14.2,7******店(3216296648),是,韵达快递,四川省,0.01,0.01,2.8,3.7,10.5,差异(8 vs 0.01),金额差异10.5元
23393,435200977409550,韵达快递,湖北省,8,13.3,0.9,14.2,7******店(3216296648),否,,,,,,,,,未在发货订单中
23394,435175226426632,韵达快递,上海市,8,13.3,0.9,14.2,7******店(3216296648),否,,,,,,,,,未在发货订单中
23395,435194180255141,韵达快递,广东省,9,10.8,0.9,11.7,7******店(3216296648),否,,,,,,,,,未在发货订单中
23396,435164738778316,韵达快递,江苏省,9,14.8,0.9,15.7,7******店(3216296648),否,,,,,,,,,未在发货订单中
23397,435196390959450,韵达快递,河南省,9,14.8,0.9,15.7,7******店(3216296648),否,,,,,,,,,未在发货订单中
23398,435189915603441,韵达快递,山东省,9,14.8,0.9,15.7,7******店(3216296648),是,韵达快递,山东省,0.2,0.2,2.8,3.7,12,差异(9 vs 0.2),金额差异12元
23399,435185945666403,韵达快递,江苏省,9,14.8,0.9,15.7,7******店(3216296648),是,韵达快递,江苏省,5,5,8.8,9.7,6,差异(9 vs 5),金额差异6元
23400,321166954666213,韵达快递,河北省,9,14.8,0.9,15.7,Hiigge(149048504),是,韵达快递,河北省,1,1,2.8,3.7,12,差异(9 vs 1),金额差异12元
23401,435178126360265,韵达快递,广东省,9,10.8,0.9,11.7,7******店(3216296648),是,韵达快递,广东省,3,3,4.8,5.7,6,差异(9 vs 3),金额差异6元
23402,435170729734867,韵达快递,安徽省,7,11.8,0.9,12.7,7******店(3216296648),是,韵达快递,安徽省,1,1,2.8,3.7,9,差异(7 vs 1),金额差异9元
23403,435201509503031,韵达快递,广东省,11,12.8,0.9,13.7,7******店(3216296648),是,韵达快递,广东省,0.01,0.01,2.8,3.7,10,差异(11 vs 0.01),金额差异10元
23404,435203049293460,韵达快递,上海市,12,19.3,0.9,20.2,7******店(3216296648),否,,,,,,,,,未在发货订单中
23405,435186303091087,韵达快递,广东省,13,14.8,0.9,15.7,7******店(3216296648),否,,,,,,,,,未在发货订单中
23406,SF0224127140133,顺丰快递,西藏,1,13.5,1,14.5,70迈旗舰店,是,顺丰惠州,四川省,0.42,0.42,7,8,6.5,差异(1 vs 0.42),金额差异6.5元
23407,SF5191855300859,顺丰快递,新疆,1,13.5,1,14.5,70迈旗舰店,是,顺丰惠州,新疆维吾尔自治区,0.2,0.2,7,8,6.5,差异(1 vs 0.2),金额差异6.5元
23408,SF5196682615211,顺丰快递,新疆,1,13.5,1,14.5,70迈旗舰店,否,,,,,,,,,未在发货订单中
23409,SF0228697226604,顺丰快递,新疆,2,21,1,22,70迈旗舰店,是,顺丰惠州,新疆维吾尔自治区,1.5,1.5,10.5,11.5,10.5,差异(2 vs 1.5),金额差异10.5元
23410,SF5135938321727,顺丰快递,陕西,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23411,SF5198369600559,顺丰快递,陕西,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23412,SF5190995133291,顺丰快递,安徽,1,6,1,7,70迈旗舰店,是,顺丰惠州,安徽省,0,0,7,8,-1,差异(1 vs 0),金额差异-1元
23413,SF0226174446436,顺丰快递,安徽,1,6,1,7,70迈旗舰店,是,顺丰惠州,安徽省,0.6,0.6,7,8,-1,差异(1 vs 0.6),金额差异-1元
23414,SF5136396449144,顺丰快递,安徽,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23415,SF0222375074946,顺丰快递,安徽,1,6,1,7,70迈旗舰店,是,顺丰惠州,安徽省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23416,SF0221145549541,顺丰快递,安徽,1,6,1,7,70迈旗舰店,是,顺丰惠州,安徽省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23417,SF0224005673954,顺丰快递,安徽,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23418,SF0225476829573,顺丰快递,安徽,1,6,1,7,70迈旗舰店,是,顺丰惠州,安徽省,0.5,0.5,7,8,-1,差异(1 vs 0.5),金额差异-1元
23419,SF5135235763523,顺丰快递,安徽,1,6,1,7,70迈旗舰店,是,顺丰惠州,安徽省,0.1,0.1,7,8,-1,差异(1 vs 0.1),金额差异-1元
23420,SF5190558662836,顺丰快递,河南,1,6,1,7,70迈旗舰店,是,顺丰惠州,河南省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23421,SF5191270771224,顺丰快递,河南,1,6,1,7,70迈旗舰店,是,顺丰惠州,河南省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23422,SF5191108238022,顺丰快递,河南,1,6,1,7,70迈旗舰店,是,顺丰惠州,河南省,0.5,0.5,7,8,-1,差异(1 vs 0.5),金额差异-1元
23423,SF5191733115167,顺丰快递,河南,1,6,1,7,70迈旗舰店,是,顺丰惠州,河南省,0.42,0.42,7,8,-1,差异(1 vs 0.42),金额差异-1元
23424,SF5191493114817,顺丰快递,河南,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23425,SF5138127790942,顺丰快递,河南,1,6,1,7,70迈旗舰店,是,顺丰惠州,河南省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23426,SF5196901355438,顺丰快递,河南,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23427,SF5138837851735,顺丰快递,河南,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23428,SF5198672490434,顺丰快递,河南,1,6,1,7,70迈旗舰店,是,顺丰惠州,河南省,0.5,0.5,7,8,-1,差异(1 vs 0.5),金额差异-1元
23429,SF5190127264484,顺丰快递,辽宁,1,6,1,7,70迈旗舰店,是,顺丰惠州,辽宁省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23430,SF5191270840656,顺丰快递,辽宁,1,6,1,7,70迈旗舰店,是,顺丰惠州,辽宁省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23431,SF0223215330988,顺丰快递,辽宁,2,10.5,1,11.5,70迈旗舰店,是,顺丰惠州,辽宁省,1.5,1.5,10.5,11.5,0,差异(2 vs 1.5),金额一致
23432,SF5191409331320,顺丰快递,辽宁,1,6,1,7,70迈旗舰店,是,顺丰惠州,辽宁省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23433,SF0222736425570,顺丰快递,辽宁,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23434,SF0221716599817,顺丰快递,辽宁,1,6,1,7,70迈旗舰店,是,顺丰惠州,辽宁省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23435,SF5135229676491,顺丰快递,辽宁,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23436,SF5198365390706,顺丰快递,辽宁,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23437,SF5198020797801,顺丰快递,辽宁,2,10.5,1,11.5,70迈旗舰店,是,顺丰惠州,辽宁省,1.5,1.5,10.5,11.5,0,差异(2 vs 1.5),金额一致
23438,SF5135638314976,顺丰快递,辽宁,1,6,1,7,70迈旗舰店,是,顺丰惠州,辽宁省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23439,SF5198669387569,顺丰快递,辽宁,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23440,SF5190552776363,顺丰快递,内蒙古,1,13.5,1,14.5,70迈旗舰店,是,顺丰惠州,内蒙古自治区,0.5,0.5,7,8,6.5,差异(1 vs 0.5),金额差异6.5元
23441,SF5196271119469,顺丰快递,内蒙古,1,13.5,1,14.5,70迈旗舰店,是,顺丰惠州,内蒙古自治区,0,0,7,8,6.5,差异(1 vs 0),金额差异6.5元
23442,SF5196014497170,顺丰快递,内蒙古,1,13.5,1,14.5,70迈旗舰店,是,顺丰惠州,内蒙古自治区,0.2,0.2,7,8,6.5,差异(1 vs 0.2),金额差异6.5元
23443,SF5131830731611,顺丰快递,内蒙古,1,13.5,1,14.5,70迈旗舰店,是,顺丰惠州,新疆维吾尔自治区,0.5,0.5,7,8,6.5,差异(1 vs 0.5),金额差异6.5元
23444,SF0228696250545,顺丰快递,内蒙古,1,13.5,1,14.5,70迈旗舰店,否,,,,,,,,,未在发货订单中
23445,SF0227696353609,顺丰快递,内蒙古,2,21,1,22,70迈旗舰店,否,,,,,,,,,未在发货订单中
23446,SF5135223684741,顺丰快递,内蒙古,1,13.5,1,14.5,70迈旗舰店,否,,,,,,,,,未在发货订单中
23447,SF5135195844676,顺丰快递,内蒙古,1,13.5,1,14.5,70迈旗舰店,是,顺丰惠州,新疆维吾尔自治区,0.5,0.5,7,8,6.5,差异(1 vs 0.5),金额差异6.5元
23448,SF0223267302921,顺丰快递,内蒙古,1,13.5,1,14.5,70迈旗舰店,是,顺丰惠州,新疆维吾尔自治区,0.2,0.2,7,8,6.5,差异(1 vs 0.2),金额差异6.5元
23449,SF5135661439425,顺丰快递,内蒙古,1,13.5,1,14.5,70迈旗舰店,是,顺丰惠州,新疆维吾尔自治区,0.2,0.2,7,8,6.5,差异(1 vs 0.2),金额差异6.5元
23450,SF0221164873457,顺丰快递,四川,2,10.5,1,11.5,70迈旗舰店,否,,,,,,,,,未在发货订单中
23451,SF0224255705237,顺丰快递,四川,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23452,SF0222327171342,顺丰快递,四川,1,6,1,7,70迈旗舰店,是,顺丰惠州,四川省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23453,SF5131812341381,顺丰快递,吉林,1,6,1,7,70迈旗舰店,是,顺丰惠州,吉林省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23454,SF5190817965593,顺丰快递,吉林,1,6,1,7,70迈旗舰店,是,顺丰惠州,吉林省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23455,SF0222736419664,顺丰快递,吉林,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23456,SF5198245175506,顺丰快递,吉林,1,6,1,7,70迈旗舰店,是,顺丰惠州,吉林省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23457,SF0223255787824,顺丰快递,吉林,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23458,SF5138204638710,顺丰快递,吉林,2,10.5,1,11.5,70迈旗舰店,否,,,,,,,,,未在发货订单中
23459,SF5191493509599,顺丰快递,吉林,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23460,SF5138159436223,顺丰快递,吉林,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23461,SF5138169937745,顺丰快递,吉林,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23462,SF0222576565777,顺丰快递,吉林,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23463,SF0222716519829,顺丰快递,吉林,1,6,1,7,70迈旗舰店,是,顺丰惠州,吉林省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23464,SF5138784385810,顺丰快递,吉林,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23465,SF5135230128641,顺丰快递,吉林,1,6,1,7,70迈旗舰店,是,顺丰惠州,吉林省,0.5,0.5,7,8,-1,差异(1 vs 0.5),金额差异-1元
23466,SF5198132493411,顺丰快递,吉林,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23467,SF5190280298453,顺丰快递,甘肃,1,13.5,1,14.5,70迈旗舰店,是,顺丰惠州,甘肃省,0.5,0.5,7,8,6.5,差异(1 vs 0.5),金额差异6.5元
23468,SF5198034228870,顺丰快递,甘肃,1,13.5,1,14.5,70迈旗舰店,是,顺丰惠州,甘肃省,0.5,0.5,7,8,6.5,差异(1 vs 0.5),金额差异6.5元
23469,SF0223454207394,顺丰快递,广西,1,6,1,7,70迈旗舰店,是,顺丰惠州,广西壮族自治区,0.5,0.5,7,8,-1,差异(1 vs 0.5),金额差异-1元
23470,SF5138652076214,顺丰快递,广西,1,6,1,7,70迈旗舰店,是,顺丰惠州,广西壮族自治区,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23471,SF0221376809995,顺丰快递,广西,1,6,1,7,70迈旗舰店,是,顺丰惠州,广西壮族自治区,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23472,SF5198634826351,顺丰快递,广西,1,6,1,7,70迈旗舰店,是,顺丰惠州,广西壮族自治区,0,0,7,8,-1,差异(1 vs 0),金额差异-1元
23473,SF0227094225604,顺丰快递,安徽,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23474,SF5131575902638,顺丰快递,安徽,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23475,SF5136323563614,顺丰快递,安徽,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23476,SF0223215353447,顺丰快递,安徽,1,6,1,7,70迈旗舰店,是,顺丰惠州,安徽省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23477,SF0227375407004,顺丰快递,安徽,2,10.5,1,11.5,70迈旗舰店,是,顺丰惠州,安徽省,1.5,1.5,10.5,11.5,0,差异(2 vs 1.5),金额一致
23478,SF0225045778465,顺丰快递,安徽,1,6,1,7,70迈旗舰店,是,顺丰中山,安徽省,0,0,7,8,-1,差异(1 vs 0),金额差异-1元
23479,SF5138090000543,顺丰快递,安徽,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23480,SF0226176835896,顺丰快递,安徽,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23481,SF5135187370569,顺丰快递,安徽,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23482,SF5196901355474,顺丰快递,内蒙古,1,13.5,1,14.5,70迈旗舰店,否,,,,,,,,,未在发货订单中
23483,SF0223586964424,顺丰快递,内蒙古,1,13.5,1,14.5,70迈旗舰店,是,顺丰惠州,内蒙古自治区,0.5,0.5,7,8,6.5,差异(1 vs 0.5),金额差异6.5元
23484,SF0229677150542,顺丰快递,内蒙古,1,13.5,1,14.5,70迈旗舰店,是,顺丰惠州,内蒙古自治区,0.2,0.2,7,8,6.5,差异(1 vs 0.2),金额差异6.5元
23485,SF5190817960872,顺丰快递,陕西,1,6,1,7,70迈旗舰店,是,顺丰惠州,陕西省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23486,SF5190452228171,顺丰快递,陕西,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23487,SF0221025403090,顺丰快递,陕西,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23488,SF0225255754483,顺丰快递,陕西,2,10.5,1,11.5,70迈旗舰店,否,,,,,,,,,未在发货订单中
23489,SF5135220474879,顺丰快递,陕西,2,10.5,1,11.5,70迈旗舰店,是,顺丰惠州,陕西省,1.5,1.5,10.5,11.5,0,差异(2 vs 1.5),金额一致
23490,SF5198361543231,顺丰快递,陕西,1,6,1,7,70迈旗舰店,是,顺丰惠州,陕西省,0.5,0.5,7,8,-1,差异(1 vs 0.5),金额差异-1元
23491,SF5131767559949,顺丰快递,河北,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23492,SF5190127264775,顺丰快递,河北,1,6,1,7,70迈旗舰店,是,顺丰惠州,河北省,0.1,0.1,7,8,-1,差异(1 vs 0.1),金额差异-1元
23493,SF5190430530161,顺丰快递,河北,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23494,SF0227375407110,顺丰快递,河北,1,6,1,7,70迈旗舰店,是,顺丰惠州,河北省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23495,SF5138260103654,顺丰快递,河北,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23496,SF5138260648116,顺丰快递,河北,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23497,SF5138939542968,顺丰快递,河北,1,6,1,7,70迈旗舰店,是,顺丰惠州,河北省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23498,SF5196298554515,顺丰快递,河北,2,10.5,1,11.5,70迈旗舰店,否,,,,,,,,,未在发货订单中
23499,SF0228796609450,顺丰快递,河北,1,6,1,7,70迈旗舰店,是,顺丰惠州,河北省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23500,SF0229046629019,顺丰快递,河北,1,6,1,7,70迈旗舰店,是,顺丰惠州,河北省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23501,SF0220376885233,顺丰快递,河北,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23502,SF0224776803378,顺丰快递,河北,1,6,1,7,70迈旗舰店,是,顺丰惠州,河北省,0.5,0.5,7,8,-1,差异(1 vs 0.5),金额差异-1元
23503,SF0225276823888,顺丰快递,河北,1,6,1,7,70迈旗舰店,是,顺丰惠州,河北省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23504,SF0227276898030,顺丰快递,河北,1,6,1,7,70迈旗舰店,是,顺丰惠州,河北省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23505,SF0229876854585,顺丰快递,河北,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23506,SF5198367607494,顺丰快递,河北,1,6,1,7,70迈旗舰店,是,顺丰惠州,河北省,0.5,0.5,7,8,-1,差异(1 vs 0.5),金额差异-1元
23507,SF5198254770856,顺丰快递,河北,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23508,SF0220777107280,顺丰快递,河北,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23509,SF0221937259579,顺丰快递,河北,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23510,SF5198164177976,顺丰快递,河北,1,6,1,7,70迈旗舰店,是,顺丰惠州,河北省,0.5,0.5,7,8,-1,差异(1 vs 0.5),金额差异-1元
23511,SF0220267371744,顺丰快递,河北,1,6,1,7,70迈旗舰店,是,顺丰惠州,河北省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23512,SF0221267321708,顺丰快递,河北,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23513,SF5135666196161,顺丰快递,河北,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23514,SF0222535600522,顺丰快递,云南,1,6,1,7,70迈旗舰店,是,顺丰惠州,云南省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23515,SF5198023041533,顺丰快递,云南,1,6,1,7,70迈旗舰店,是,顺丰惠州,云南省,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23516,SF5131521053925,顺丰快递,广西,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23517,SF5131517911417,顺丰快递,广西,1,6,1,7,70迈旗舰店,是,顺丰惠州,广西壮族自治区,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23518,SF0222294502314,顺丰快递,广西,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23519,SF0227696350632,顺丰快递,广西,1,6,1,7,70迈旗舰店,是,顺丰惠州,广西壮族自治区,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23520,SF5138709073628,顺丰快递,广西,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23521,SF5135221132984,顺丰快递,广西,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23522,SF5198245075153,顺丰快递,广西,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23523,SF5198996344851,顺丰快递,广西,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23524,SF0220114226563,顺丰快递,北京市,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23525,SF5131862684142,顺丰快递,北京市,1,6,1,7,70迈旗舰店,是,顺丰惠州,北京,0.02,0.02,7,8,-1,差异(1 vs 0.02),金额差异-1元
23526,SF5190243921951,顺丰快递,北京市,1,6,1,7,70迈旗舰店,是,顺丰惠州,北京,0.2,0.2,7,8,-1,差异(1 vs 0.2),金额差异-1元
23527,SF0226884226547,顺丰快递,北京市,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23528,SF5131530391642,顺丰快递,北京市,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
23529,SF5190995027887,顺丰快递,北京市,1,6,1,7,70迈旗舰店,是,顺丰惠州,北京,0.6,0.6,7,8,-1,差异(1 vs 0.6),金额差异-1元
23530,SF5190995047158,顺丰快递,北京市,1,6,1,7,70迈旗舰店,是,顺丰惠州,北京,0.1,0.1,7,8,-1,差异(1 vs 0.1),金额差异-1元
23531,SF0221714324415,顺丰快递,北京市,2,10.5,1,11.5,70迈旗舰店,是,顺丰惠州,北京,1.5,1.5,10.5,11.5,0,差异(2 vs 1.5),金额一致
23532,SF5131734695418,顺丰快递,北京市,1,6,1,7,70迈旗舰店,是,顺丰惠州,北京,0,0,7,8,-1,差异(1 vs 0),金额差异-1元
23533,SF5190164937083,顺丰快递,北京市,1,6,1,7,70迈旗舰店,是,顺丰惠州,北京,0.1,0.1,7,8,-1,差异(1 vs 0.1),金额差异-1元
23534,SF0227624414326,顺丰快递,北京市,2,10.5,1,11.5,70迈旗舰店,否,,,,,,,,,未在发货订单中
23535,SF5190636922312,顺丰快递,北京市,2,10.5,1,11.5,70迈旗舰店,是,顺丰惠州,北京,1.5,1.5,10.5,11.5,0,差异(2 vs 1.5),金额一致
23536,SF0223274575941,顺丰快递,北京市,1,6,1,7,70迈旗舰店,否,,,,,,,,,未在发货订单中
